month,day,carrier,origin,dest,distance,hour,minute,price,weekday,is_weekend,season,time_of_day,route,route_freq,dest_freq,month_sin,month_cos,hour_sin,hour_cos
9,12,B6,JFK,LAX,2475,23,16,159.91,3,0,Fall,Night,JFK_LAX,0.03413125994857353,0.04845720582833354,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681
12,31,B6,JFK,RSW,1074,12,57,105.13,1,0,Winter,Afternoon,JFK_RSW,0.004071262397453165,0.010652626423411289,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
10,21,US,LGA,DCA,214,14,50,74.98,0,0,Fall,Afternoon,LGA_DCA,0.014540222848047018,0.029478388637198483,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
10,24,AA,LGA,MIA,1096,14,49,147.27,3,0,Fall,Afternoon,LGA_MIA,0.017540100404065142,0.03734541447287866,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5,28,B6,JFK,BOS,187,13,2,91.63,1,0,Spring,Afternoon,JFK_BOS,0.017907432349700013,0.044998163340271825,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
4,14,AA,LGA,ORD,733,16,51,96.73,6,1,Spring,Afternoon,LGA_ORD,0.02451940737112771,0.0486102608056814,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
8,20,DL,JFK,SFO,2586,9,58,192.91,1,0,Summer,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475
12,4,EV,EWR,GRR,605,8,7,88.17,2,0,Winter,Morning,EWR_GRR,0.0021733806783396595,0.002234602669278805,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
12,1,EV,EWR,GRR,605,16,22,101.04,6,1,Winter,Afternoon,EWR_GRR,0.0021733806783396595,0.002234602669278805,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
12,12,UA,EWR,BOS,200,7,12,107.98,3,0,Winter,Morning,EWR_BOS,0.01558099669401249,0.044998163340271825,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063
10,22,EV,EWR,RIC,277,20,20,67.86,1,0,Fall,Evening,EWR_RIC,0.005142647238888209,0.007285416921758296,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
5,9,9E,JFK,ORF,290,18,14,65.54,3,0,Spring,Evening,JFK_ORF,0.0019284927145830782,0.003826374433696584,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16
1,6,DL,LGA,DTW,502,11,9,110.02,6,1,Winter,Morning,LGA_DTW,0.015029998775560181,0.027213174972450103,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682
12,20,UA,EWR,FLL,1065,21,33,171.06,4,0,Winter,Night,EWR_FLL,0.011081180359985307,0.03621280764050447,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474
4,28,AA,LGA,DFW,1389,10,12,132.79,6,1,Spring,Morning,LGA_DFW,0.014387167870699154,0.026049957144606343,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
5,29,EV,EWR,CHS,628,10,0,75.06,2,0,Spring,Morning,EWR_CHS,0.004285539365740174,0.009122076649932656,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
6,28,DL,LGA,PBI,1035,7,50,124.96,4,0,Summer,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,1.2246467991473532e-16,-1.0,0.9659258262890683,-0.25881904510252063
5,5,DL,LGA,MIA,1096,13,54,128.08,6,1,Spring,Afternoon,LGA_MIA,0.017540100404065142,0.03734541447287866,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683
3,15,MQ,EWR,ORD,719,14,16,104.25,4,0,Spring,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388
5,24,DL,LGA,DEN,1620,8,15,153.92,4,0,Spring,Morning,LGA_DEN,0.011999510224072488,0.022529692665605484,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
7,27,B6,JFK,ORD,740,15,55,139.23,5,1,Summer,Afternoon,JFK_ORD,0.005693645157340517,0.0486102608056814,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
7,22,UA,EWR,DEN,1605,15,30,159.17,0,0,Summer,Afternoon,EWR_DEN,0.008050691808497613,0.022529692665605484,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
11,1,B6,EWR,FLL,1065,16,5,132.52,4,0,Fall,Afternoon,EWR_FLL,0.011081180359985307,0.03621280764050447,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004
8,21,DL,JFK,MIA,1089,18,10,158.94,2,0,Summer,Evening,JFK_MIA,0.010530182441532998,0.03734541447287866,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
6,17,EV,EWR,DTW,488,16,37,126.6,0,0,Summer,Afternoon,EWR_DTW,0.008815966695236929,0.027213174972450103,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004
7,15,DL,LGA,PBI,1035,11,47,128.96,0,0,Summer,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
5,13,DL,LGA,ATL,762,11,1,105.65,0,0,Spring,Morning,LGA_ATL,0.028958001714215746,0.050599975511203626,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682
6,1,B6,JFK,TPA,1005,6,26,143.42,5,1,Summer,Morning,JFK_TPA,0.00961185257744582,0.022835802620301212,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
4,25,B6,JFK,MCO,944,19,44,102.74,3,0,Spring,Evening,JFK_MCO,0.01619321660340394,0.042120729766131994,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
4,7,EV,EWR,CVG,569,22,2,104.26,6,1,Spring,Night,EWR_CVG,0.00768335986286274,0.011019958369046162,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
1,25,EV,LGA,PIT,335,16,16,82.14,4,0,Winter,Afternoon,LGA_PIT,0.003336598506183421,0.008724133708828212,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
12,23,B6,JFK,SJU,1598,22,10,190.15,0,0,Winter,Night,JFK_SJU,0.014417778866168728,0.017968654340639156,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384
3,23,DL,LGA,TPA,1010,15,28,119.24,5,1,Spring,Afternoon,LGA_TPA,0.006060977102975389,0.022835802620301212,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
8,13,US,JFK,CLT,541,18,25,133.93,1,0,Summer,Evening,JFK_CLT,0.008999632668054366,0.042335006734419006,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
8,14,EV,LGA,BTV,258,22,12,71.71,2,0,Summer,Night,LGA_BTV,0.001010162850495898,0.007713970858332313,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
12,9,MQ,JFK,DCA,213,16,1,87.65,0,0,Winter,Afternoon,JFK_DCA,0.009703685563854536,0.029478388637198483,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
4,30,AA,LGA,DFW,1389,7,25,111.81,1,0,Spring,Morning,LGA_DFW,0.014387167870699154,0.026049957144606343,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
9,26,UA,EWR,PBI,1023,6,52,146.93,3,0,Fall,Morning,EWR_PBI,0.006734419003305988,0.018978817191135054,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
4,22,B6,JFK,SFO,2586,7,29,213.46,0,0,Spring,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063
1,23,UA,EWR,TPA,997,8,56,137.3,2,0,Winter,Morning,EWR_TPA,0.007162972939880005,0.022835802620301212,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
6,2,B6,LGA,PBI,1035,7,11,140.68,6,1,Summer,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,1.2246467991473532e-16,-1.0,0.9659258262890683,-0.25881904510252063
8,3,US,LGA,CLT,544,8,34,160.47,5,1,Summer,Morning,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
9,24,AA,LGA,ORD,733,10,16,95.74,1,0,Fall,Morning,LGA_ORD,0.02451940737112771,0.0486102608056814,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
8,12,EV,EWR,DTW,488,7,27,94.96,0,0,Summer,Morning,EWR_DTW,0.008815966695236929,0.027213174972450103,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
8,1,MQ,LGA,BNA,764,9,55,107.3,3,0,Summer,Morning,LGA_BNA,0.009060854658993511,0.017050324476551977,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475
10,20,EV,LGA,BGR,378,10,56,55.87,6,1,Fall,Morning,LGA_BGR,0.0012856618097220522,0.0012856618097220522,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
9,9,UA,EWR,IAH,1400,9,2,182.31,0,0,Fall,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475
8,3,MQ,JFK,RDU,427,20,21,141.48,5,1,Summer,Evening,JFK_RDU,0.009183298640871801,0.02451940737112771,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
10,20,WN,LGA,STL,888,18,9,100.82,6,1,Fall,Evening,LGA_STL,0.005938533121097098,0.013162728051916248,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
6,23,B6,EWR,BOS,200,11,22,97.49,6,1,Summer,Morning,EWR_BOS,0.01558099669401249,0.044998163340271825,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682
5,27,B6,JFK,BOS,187,20,9,101.52,0,0,Spring,Evening,JFK_BOS,0.017907432349700013,0.044998163340271825,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
12,20,DL,LGA,ATL,762,17,24,160.92,4,0,Winter,Evening,LGA_ATL,0.028958001714215746,0.050599975511203626,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063
1,11,B6,LGA,PBI,1035,16,48,133.11,4,0,Winter,Afternoon,LGA_PBI,0.007499693890045304,0.018978817191135054,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
12,9,EV,EWR,DAY,533,8,17,143.68,0,0,Winter,Morning,EWR_DAY,0.002663156605852822,0.0036733194563487205,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
9,20,EV,EWR,OMA,1134,10,25,124.69,4,0,Fall,Morning,EWR_OMA,0.002234602669278805,0.002540712623974532,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
7,17,DL,JFK,SFO,2586,7,18,256.06,2,0,Summer,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
3,11,AA,JFK,MIA,1089,13,23,130.55,0,0,Spring,Afternoon,JFK_MIA,0.010530182441532998,0.03734541447287866,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683
6,12,MQ,JFK,RDU,427,19,53,113.74,2,0,Summer,Evening,JFK_RDU,0.009183298640871801,0.02451940737112771,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
6,30,DL,JFK,ATL,760,13,40,144.56,6,1,Summer,Afternoon,JFK_ATL,0.00596914411656667,0.050599975511203626,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683
6,25,WN,LGA,STL,888,6,30,82.47,1,0,Summer,Morning,LGA_STL,0.005938533121097098,0.013162728051916248,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
11,26,UA,EWR,LAS,2227,12,58,171.94,1,0,Fall,Afternoon,EWR_LAS,0.005877311130157953,0.01787682135423044,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
12,13,AA,JFK,MIA,1089,12,19,181.36,4,0,Winter,Afternoon,JFK_MIA,0.010530182441532998,0.03734541447287866,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
3,30,WN,LGA,MDW,725,15,3,78.79,5,1,Spring,Afternoon,LGA_MDW,0.006703808007836415,0.013377005020203257,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
12,15,EV,LGA,IAD,229,19,55,113.05,6,1,Winter,Evening,LGA_IAD,0.005081425247949064,0.01637688257622138,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203
6,28,B6,JFK,SAN,2446,9,31,201.62,4,0,Summer,Morning,JFK_SAN,0.0045304273294967555,0.008111913799436758,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475
8,22,WN,EWR,BNA,748,18,39,117.56,3,0,Summer,Evening,EWR_BNA,0.006336476062201543,0.017050324476551977,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2,21,B6,JFK,RSW,1074,12,19,135.61,3,0,Winter,Afternoon,JFK_RSW,0.004071262397453165,0.010652626423411289,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
10,15,AA,JFK,LAX,2475,10,29,185.85,1,0,Fall,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
12,16,B6,JFK,RSW,1074,12,27,141.12,0,0,Winter,Afternoon,JFK_RSW,0.004071262397453165,0.010652626423411289,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
4,27,DL,EWR,ATL,746,11,41,90.16,5,1,Spring,Morning,EWR_ATL,0.015672829680421208,0.050599975511203626,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
8,26,EV,EWR,TUL,1215,19,36,152.83,0,0,Summer,Evening,EWR_TUL,0.0007652748867393168,0.0007652748867393168,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
3,25,UA,JFK,LAX,2475,15,45,122.7,0,0,Spring,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
8,29,US,LGA,DCA,214,19,51,105.91,3,0,Summer,Evening,LGA_DCA,0.014540222848047018,0.029478388637198483,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
5,1,B6,JFK,JAX,828,6,57,165.77,2,0,Spring,Morning,JFK_JAX,0.0037957634382270113,0.0075303048855148765,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2,4,AA,JFK,LAX,2475,13,45,167.43,0,0,Winter,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
4,22,EV,EWR,BNA,748,13,39,82.05,0,0,Spring,Afternoon,EWR_BNA,0.006336476062201543,0.017050324476551977,0.8660254037844387,-0.4999999999999998,-0.2588190451025208,-0.9659258262890683
12,2,B6,JFK,BTV,266,12,58,107.7,0,0,Winter,Afternoon,JFK_BTV,0.004040651401983592,0.007713970858332313,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0
6,23,B6,JFK,MSY,1182,22,0,151.47,6,1,Summer,Night,JFK_MSY,0.004652871311375046,0.010499571446063427,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
6,30,AA,EWR,DFW,1372,19,15,194.6,6,1,Summer,Evening,EWR_DFW,0.009366964613689237,0.026049957144606343,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
9,17,AA,LGA,DFW,1389,15,59,153.63,1,0,Fall,Afternoon,LGA_DFW,0.014387167870699154,0.026049957144606343,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479
6,24,B6,JFK,SLC,1990,19,44,167.62,0,0,Summer,Evening,JFK_SLC,0.006489531039549406,0.007499693890045304,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
12,3,DL,JFK,SJU,1598,19,22,198.99,1,0,Winter,Evening,JFK_SJU,0.014417778866168728,0.017968654340639156,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203
6,14,AA,EWR,MIA,1085,6,10,168.17,4,0,Summer,Morning,EWR_MIA,0.00927513162728052,0.03734541447287866,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
4,23,DL,LGA,ATL,762,6,56,185.65,1,0,Spring,Morning,LGA_ATL,0.028958001714215746,0.050599975511203626,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
12,19,B6,LGA,PBI,1035,7,38,143.75,3,0,Winter,Morning,LGA_PBI,0.007499693890045304,0.018978817191135054,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063
7,31,9E,JFK,BWI,184,20,42,112.03,2,0,Summer,Evening,JFK_BWI,0.003918207420105302,0.005938533121097098,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
4,29,EV,EWR,STL,872,10,1,60.89,0,0,Spring,Morning,EWR_STL,0.00722419493081915,0.013162728051916248,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2,2,WN,LGA,MDW,725,13,51,54.25,5,1,Winter,Afternoon,LGA_MDW,0.006703808007836415,0.013377005020203257,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
4,6,AA,EWR,MIA,1085,11,55,130.99,5,1,Spring,Morning,EWR_MIA,0.00927513162728052,0.03734541447287866,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
9,22,EV,EWR,IAD,212,14,49,55.11,6,1,Fall,Afternoon,EWR_IAD,0.003642708460879148,0.01637688257622138,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
5,19,AA,JFK,MIA,1089,7,24,112.04,6,1,Spring,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,0.49999999999999994,-0.8660254037844387,0.9659258262890683,-0.25881904510252063
2,8,MQ,LGA,RDU,431,6,13,95.43,4,0,Winter,Morning,LGA_RDU,0.010897514387167871,0.02451940737112771,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
10,18,EV,EWR,SAV,708,10,27,131.73,4,0,Fall,Morning,EWR_SAV,0.0023570466511570955,0.002663156605852822,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
5,25,B6,LGA,FLL,1076,5,53,110.51,5,1,Spring,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,0.49999999999999994,-0.8660254037844387,0.9659258262890683,0.25881904510252074
9,10,US,EWR,CLT,529,4,53,60.47,1,0,Fall,Night,EWR_CLT,0.015489163707603771,0.042335006734419006,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
1,27,B6,JFK,BUR,2465,16,48,159.07,6,1,Winter,Afternoon,JFK_BUR,0.0009489408595567528,0.0009489408595567528,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
10,4,AA,LGA,DFW,1389,16,17,151.66,4,0,Fall,Afternoon,LGA_DFW,0.014387167870699154,0.026049957144606343,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
2,5,UA,EWR,CLE,404,18,6,100.97,1,0,Winter,Evening,EWR_CLE,0.004836537284192482,0.012703563119872658,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
10,19,UA,LGA,DEN,1620,15,21,108.32,5,1,Fall,Afternoon,LGA_DEN,0.011999510224072488,0.022529692665605484,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
10,7,UA,EWR,SAN,2425,14,42,200.52,0,0,Fall,Afternoon,EWR_SAN,0.0035814864699400023,0.008111913799436758,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
10,20,EV,LGA,PIT,335,17,57,105.98,6,1,Fall,Evening,LGA_PIT,0.003336598506183421,0.008724133708828212,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
4,29,EV,EWR,SDF,642,16,48,114.96,0,0,Spring,Afternoon,EWR_SDF,0.002418268642096241,0.002969266560548549,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
7,3,UA,EWR,LAX,2454,7,9,212.52,2,0,Summer,Morning,EWR_LAX,0.01432594587976001,0.04845720582833354,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
3,29,MQ,LGA,MSP,1020,6,23,144.51,4,0,Spring,Morning,LGA_MSP,0.010958736378107016,0.021795028774335742,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
3,28,9E,JFK,DTW,509,7,55,98.25,3,0,Spring,Morning,JFK_DTW,0.003367209501652994,0.027213174972450103,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063
10,19,B6,JFK,FLL,1069,19,42,138.24,5,1,Fall,Evening,JFK_FLL,0.012979062079098812,0.03621280764050447,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203
1,28,VX,JFK,LAS,2248,9,30,158.47,0,0,Winter,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475
10,15,AA,JFK,LAX,2475,13,42,156.57,1,0,Fall,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
11,20,UA,JFK,LAX,2475,6,28,178.33,2,0,Fall,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17
7,9,DL,LGA,MEM,963,5,58,130.63,1,0,Summer,Morning,LGA_MEM,0.002601934614913677,0.005356924207175217,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074
10,10,B6,JFK,PWM,273,13,23,87.61,3,0,Fall,Afternoon,JFK_PWM,0.0037957634382270113,0.006979306967062569,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683
3,10,US,LGA,BOS,184,17,56,94.55,6,1,Spring,Evening,LGA_BOS,0.011509734296559325,0.044998163340271825,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063
6,19,UA,EWR,LAS,2227,8,57,219.65,2,0,Summer,Morning,EWR_LAS,0.005877311130157953,0.01787682135423044,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
1,3,MQ,LGA,DTW,502,10,43,95.88,3,0,Winter,Morning,LGA_DTW,0.015029998775560181,0.027213174972450103,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
1,1,MQ,JFK,RDU,427,12,40,62.94,1,0,Winter,Afternoon,JFK_RDU,0.009183298640871801,0.02451940737112771,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
11,15,9E,LGA,RSW,1080,10,16,120.7,4,0,Fall,Morning,LGA_RSW,0.002020325700991796,0.010652626423411289,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387
8,30,UA,EWR,MIA,1085,19,2,157.0,4,0,Summer,Evening,EWR_MIA,0.00927513162728052,0.03734541447287866,-0.8660254037844384,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
6,6,EV,EWR,ATL,746,13,7,98.23,3,0,Summer,Afternoon,EWR_ATL,0.015672829680421208,0.050599975511203626,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683
8,2,VX,JFK,SFO,2586,8,11,227.86,4,0,Summer,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
11,3,MQ,JFK,DCA,213,15,42,39.0,6,1,Fall,Afternoon,JFK_DCA,0.009703685563854536,0.029478388637198483,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479
1,17,UA,EWR,LAX,2454,13,21,209.62,3,0,Winter,Afternoon,EWR_LAX,0.01432594587976001,0.04845720582833354,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683
4,6,UA,EWR,FLL,1065,20,42,124.44,5,1,Spring,Evening,EWR_FLL,0.011081180359985307,0.03621280764050447,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
11,21,DL,JFK,SAN,2446,8,5,186.94,3,0,Fall,Morning,JFK_SAN,0.0045304273294967555,0.008111913799436758,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
